doc_id,name,page_num
3128508554596583327,EX01:8509-6271-8916-7748,2690
3116235919984690991,EX01:6237-4788-3132-6804,2690
3100241521467721198,EX01:0245-1428-4657-1591,2690
3123688474029327899,EX01:3689-6151-2328-5284,2689
3106113600477988036,EX01:6114-2545-4614-2926,2689
3121254885421483219,EX01:1258-8328-8230-4661,2689
3115540055137978118,EX01:5540-7647-7227-1737,2689
3136638263108830497,EX01:6639-7645-5222-2109,2689
3114819883653662655,EX01:4821-0263-1628-9771,2689
3125834004264126387,EX01:5835-6046-0920-5656,2689
3125859313248109611,EX01:5860-8481-3688-1405,2689
3109827023590131003,EX01:9827-8154-3278-3566,2689
3111063537435280650,EX01:1064-3718-5850-7439,2689
3111094381348652256,EX01:1095-1225-4927-7741,2689
3108280639749621707,EX01:8283-2114-7034-1614,2689
3109654408854504523,EX01:9657-6420-5890-9052,2691
3145444172396234166,EX01:5445-6461-8238-5335,2691
3144517470329505324,EX01:4518-1026-3761-0347,2691
3119329744689038874,EX01:9332-9893-4389-2765,2691
3113406210284455766,EX01:3407-3409-2620-7322,2691
3120535629780223004,EX01:0538-0603-2905-9538,2691
3113399871768364180,EX01:3401-1581-1106-9251,2691
3113403201131382177,EX01:3403-8244-8045-4168,2691
3109699095959176907,EX01:9701-0416-6324-7986,2691
3140205215026775413,EX01:0205-7294-4977-2413,2691
3109794950032655830,EX01:9796-0780-6555-0554,2691
3125495458198193793,EX01:5496-0493-0145-6417,2691
3110497046960801633,EX01:0497-8433-9202-1677,2692
3124144187499349924,EX01:4145-0294-1360-2495,2692
3160410425669977898,EX01:0412-4208-5005-8671,2692
3135062376978580794,EX01:5062-3771-2118-7132,2692
3164145864859977585,EX01:0123-2831-4011-7777,2692
3171522757435328462,EX01:1523-3804-0691-2356,2692
3118994722870265223,EX01:8996-2169-0651-5949,2692
3118416418551366866,EX01:8422-5794-9740-3624,2692
3128669681930470634,EX01:8685-7059-2497-0228,2692
3135057022706255126,EX01:5057-7617-0906-5307,2692
3116249483273307495,EX01:6253-2034-5318-3217,2692
3169865904326444090,EX01:9868-9194-4381-7980,2692
3109809015463347589,EX01:9811-0144-3507-9805,2693
3109794363685733439,EX01:9797-3315-8363-2578,2693
3111226185355364027,EX01:1227-3587-7062-8553,2693
3128513520577021513,EX01:8514-8972-7342-3187,2693
3144548080569812636,EX01:4548-7292-5248-0742,2693
3118969232734291757,EX01:8970-2400-9706-0658,2693
3118962493846717574,EX01:8963-5076-0160-6563,2693
3118466721736820514,EX01:8467-4575-5195-9168,2693
3117760884437419414,EX01:7765-0706-9674-4168,2693
3123523933152741069,EX01:3526-5494-5052-4147,2693
3150336832181372224,EX01:0339-4133-8960-8518,2693
3114005196255004509,EX01:4006-3197-5805-0532,2693
2679252979357320817,EX01:9254-9959-7029-4902,2694
3116290593576191827,EX01:6291-7723-3499-9535,2694
3166309198052984243,EX01:6310-5715-7010-4218,2694
3116213697681295141,EX01:6214-7169-9782-9733,2694
3116310433607190156,EX01:6312-5645-5689-1479,2694
3123526118594840144,EX01:5574-7744-2912-4543,2694
3155349557408171016,EX01:5350-5504-0125-4972,2694
3116225370118948029,EX01:6226-1446-8945-7094,2694
3123333805184648199,EX01:3334-5528-4450-2747,2694
3119806236665579012,EX01:9807-2538-5979-6755,2694
3114672764221392486,EX01:4676-8105-6712-4959,2694
3116319322629211184,EX01:6320-5492-7858-2086,2694
3145992202891560482,EX01:5993-7712-1732-3383,2700
3128487453027992905,EX01:8488-5151-5998-3247,2700
3161876501020804383,EX01:1295-9160-4936-8649,2700
3136402153908733598,EX01:6404-4357-6949-3171,2700
3129331491092300815,EX01:9332-8780-5635-9074,2700
3138764440439096431,EX01:8765-5822-4608-6037,2700
3129237663379359557,EX01:9238-3387-8813-2658,2700
3137271626794534903,EX01:7273-0537-9741-8004,2700
3143741460948453306,EX01:3742-7170-6700-3178,2700
3155270694435030973,EX01:7629-2849-7053-0808,2700
3140836535750886682,EX01:0837-6938-9888-4202,2700
3129866965133296980,EX01:9867-8562-6351-3371,2700
3138886398082286981,EX01:8887-8712-8123-5766,2695
3119147116102944115,EX01:9148-2123-2623-7744,2695
3119793392322610564,EX01:9794-8839-9327-3393,2695
3115043950637876819,EX01:5044-8812-1971-6954,2695
3136443021789234983,EX01:6444-5473-0793-1179,2695
3123477777630627718,EX01:3480-6874-5419-2797,2695
3262658422390130256,EX01:9520-7495-5587-7141,2695
3139453176948720864,EX01:9454-3584-6738-0767,2695
3124425194442065466,EX01:4427-0738-8452-1613,2695
3125572428625872258,EX01:5574-5008-2176-3314,2695
3126253769210201563,EX01:6257-4241-9381-6123,2695
3135022912361203317,EX01:5025-2784-9391-8243,2695
3145154432442828039,EX01:5155-4948-6841-9893,2696
3124328639861098019,EX01:4329-4804-9189-3811,2696
3128543502804190993,EX01:8545-2663-4963-9474,2696
3139446891398300927,EX01:9447-8754-0718-5171,2696
3139469288419624662,EX01:9470-3566-7529-8672,2696
3136437466668467776,EX01:6438-2597-6102-2812,2696
3139463846033360571,EX01:9465-0130-4811-6318,2696
3136451967350474725,EX01:6452-6013-0274-6962,2696
3138877522381374779,EX01:8879-2405-4445-4063,2696
3124429842200659948,EX01:4432-0486-8977-5738,2696
3123680567380412408,EX01:3681-8063-1909-3248,2696
2732745980842608417,EX01:2746-9042-2702-2656,2696
3124306897629349852,EX01:4309-9241-8039-5825,2697
3123655043295741359,EX01:3656-9120-0077-9330,2697
3128558559399248968,EX01:8559-7086-4693-4158,2697
3128535993934677603,EX01:8537-3478-5600-8328,2697
3123664362905012096,EX01:3665-7083-3707-1636,2697
3125592957638412226,EX01:5594-4788-4536-4042,2697
3122830668346688528,EX01:2832-4179-8382-5343,2697
3129452485899453448,EX01:9458-9479-6296-3887,2697
3128577429774272167,EX01:8579-6792-2983-9111,2697
3122836555119462307,EX01:2837-8406-1491-7608,2697
3141523386971195005,EX01:1524-6639-6899-0964,2697
3128525940691305927,EX01:8527-0377-9540-3056,2697
3126457591522133059,EX01:6458-4148-0528-8216,2698
3141038288870049739,EX01:1039-0535-9233-1621,2698
3125777226843293509,EX01:5777-6473-4743-5158,2698
3143658420482082266,EX01:3660-3969-9751-0180,2698
3156178185616360564,EX01:6179-2011-9996-6011,2698
3126410527866095546,EX01:6411-1819-8458-1391,2698
3137266956437030104,EX01:7268-5718-6482-7019,2698
3128568457277212644,EX01:3883-0173-0781-6962,2698
2750210563601598422,EX01:0212-2100-7563-2664,2698
3126299802938115194,EX01:6310-8721-0063-5864,2698
3190929916916926298,EX01:0931-3742-4462-7730,2698
3133723451466974270,EX01:3724-2717-3861-9649,2698
3130211038293657143,EX01:0212-5001-5120-7206,2701
3139455887190525168,EX01:9456-4534-0478-8316,2701
3135197126057788508,EX01:5197-6238-0423-3358,2701
3195154744293197299,EX01:5140-2546-0865-6306,2701
3169136623023555866,EX01:8628-9714-5793-9195,2701
3132378997661369621,EX01:2379-4204-8076-7394,2701
3133517216281003231,EX01:3521-7759-9276-8131,2701
3140043012868933002,EX01:0043-6772-9701-8829,2701
3135671393409042226,EX01:2972-1284-6768-2902,2701
3138765310060922003,EX01:0100-9135-2863-7351,2701
3133533360920462429,EX01:3534-3352-9922-4784,2701
3191635694153893803,EX01:8965-7342-5051-3732,2701
3131360434758617011,EX01:1361-1518-1682-8705,2703
3140169409528596297,EX01:0171-1074-3318-6527,2703
3139314325194277906,EX01:9315-5794-0022-6748,2703
3114149206667822383,EX01:4150-0746-0353-8128,2703
3130995014612551563,EX01:0996-1952-0846-3933,2703
3188863965245474322,EX01:1019-9368-7331-7413,2703
3182199354173686929,EX01:1018-3561-3241-5115,2703
3135165646019495083,EX01:5167-2123-7393-5139,2703
3133725826600666428,EX01:3726-9936-8253-2198,2703
3151711963109656539,EX01:1712-8306-1755-2057,2703
3194579798512895030,EX01:9445-6770-4662-9428,2703
3164704067691742698,EX01:4704-9137-3319-1116,2703
3133719078158468569,EX01:3720-0729-6349-0888,2699
3140039862434923928,EX01:0041-9275-0888-7373,2699
3139522510505117483,EX01:9523-3564-6267-9355,2699
3156116837855397105,EX01:6117-4980-2206-9903,2699
3128477107181585998,EX01:8478-2436-4503-2165,2699
3123503670948267691,EX01:3504-5914-4700-0462,2699
3131606235560805592,EX01:1608-0398-7488-8728,2699
3155391534665303559,EX01:5391-5347-8274-4073,2699
3150884897422313196,EX01:0886-5050-9064-7122,2699
3139539025937827808,EX01:9539-8344-0670-0093,2699
3190843892354254754,EX01:0853-5534-1342-4139,2699
3126431293168944767,EX01:6431-9424-4720-3420,2699
3191646251309336255,EX01:3650-7112-8009-2322,2702
2728429179971307071,EX01:8430-8993-4234-5728,2702
3130276257615316371,EX01:0278-8340-5882-3463,2702
3113187160283416246,EX01:3190-6139-2366-1304,2702
3139275291155760456,EX01:9275-8450-3038-1528,2702
3159003580493464662,EX01:9004-2373-3824-8430,2702
3135624195795322504,EX01:5625-6750-6762-2734,2702
3159768731316388933,EX01:9769-9972-6638-8301,2702
3187243906878146223,EX01:7245-0068-3436-9701,2702
3130768058566575224,EX01:0769-4549-1748-5816,2702
3156026913563083930,EX01:6028-0286-6074-5336,2702
3133537132891604499,EX01:3538-8923-6018-9923,2702
3143025028484826604,EX01:3027-7130-7426-7949,2704
3164687417730926439,EX01:4693-2166-4141-8554,2704
3150327615944918979,EX01:0328-9009-1189-2320,2704
3131625030463522595,EX01:1628-2401-7982-3622,2704
3131003682636694754,EX01:1004-3377-8697-9400,2704
3139315319655368269,EX01:9316-5745-3240-5229,2704
3138773257260369906,EX01:8773-8901-9761-9938,2704
3136616713706014015,EX01:6619-4517-7283-1136,2704
3140324982010152808,EX01:9288-7545-9477-6788,2704
3159186491549157243,EX01:9983-6613-7444-1357,2704
3139456452456875611,EX01:9459-1669-5170-4483,2704
3130778950880461881,EX01:0784-1050-3415-5942,2704
3139369040829482549,EX01:9370-7233-0742-3196,2708
3158519772082078809,EX01:8519-7721-9113-0715,2708
3150345368412096387,EX01:9761-2515-5121-6665,2708
3141512562554700856,EX01:1513-1565-5203-3853,2708
3153085842214356575,EX01:3085-8423-1501-9873,2708
3158942331843905218,EX01:8943-0233-2525-1531,2708
3149557932731925672,EX01:9559-4018-4562-2419,2708
3150188375126837231,EX01:0188-3752-5266-6353,2708
3145318955560731957,EX01:0300-1575-8159-1862,2708
3196293999023359953,EX01:5878-2191-8231-0800,2708
3200876906371090034,EX01:5218-8655-2542-6098,2708
3143864757698692163,EX01:3865-7876-6875-9617,2708
3148865537438647304,EX01:8868-7253-6973-4924,2709
3149472352035669333,EX01:9474-0589-8317-9827,2709
3156793244872869501,EX01:6794-1682-5728-3932,2709
3160478849859322958,EX01:0479-9795-8671-6964,2709
3155382825075607493,EX01:5382-8251-9304-8007,2709
3149147250945426812,EX01:9148-3309-3676-3607,2709
3148877654095037723,EX01:8878-7100-4462-4785,2709
3151051588240409612,EX01:1055-9378-0076-7347,2709
3140915888392242559,EX01:0918-2949-9999-1844,2709
3103799678567711746,EX01:3801-7048-1080-9263,2709
3148920689021421531,EX01:8921-8910-9217-0101,2709
3146073447247906306,EX01:6074-2650-8685-4219,2709
3130102319023129868,EX01:0104-5019-0670-3411,2705
3158896237508298173,EX01:8897-4274-7428-5711,2705
3138915864435230705,EX01:8917-1614-7341-0223,2705
3159799147310089465,EX01:9805-8898-2993-0059,2705
3158365128487863990,EX01:8365-9723-8182-8782,2705
3145229396416137127,EX01:5230-9571-9215-2139,2705
3140853752664163475,EX01:0854-3724-3130-0400,2705
3155600173833390066,EX01:5601-6128-1520-6072,2705
3141497448724170365,EX01:1498-0798-8303-6022,2705
3143984925615589209,EX01:3986-0404-3642-6357,2705
3139434203788084687,EX01:6174-4747-9587-7734,2705
3191696335971550292,EX01:1697-0748-6530-8959,2705
3172303381993620640,EX01:2305-0194-2473-6705,2707
3151642462385079993,EX01:1645-4990-6956-4468,2707
3151094350377649742,EX01:1095-4300-8377-3975,2707
3151088625362404589,EX01:1090-2193-5730-8564,2707
3145307595623892580,EX01:3794-2683-1820-5311,2707
3103951922130846945,EX01:3953-8919-1022-3026,2707
3124990263802463810,EX01:4995-8071-5401-3780,2707
3146592279137879805,EX01:6593-1738-5842-0059,2707
3164698949097359029,EX01:4699-6606-2747-7615,2707
3151099698551457698,EX01:1101-5950-2278-7619,2707
3169816032659375845,EX01:9818-1074-1379-2587,2707
3171319680736429663,EX01:1321-3902-4246-5618,2707
3131400062299538688,EX01:1402-3623-8874-3187,2711
3164701696290981426,EX01:4702-5710-4663-5362,2711
3148724862051157716,EX01:8738-3562-1764-5028,2711
3147543416699618475,EX01:7544-9704-2081-5414,2711
3148811091966953409,EX01:8811-5856-1975-6495,2711
3148801411966306107,EX01:8801-9891-3609-1105,2711
3148893282432452292,EX01:8893-8365-9228-4801,2711
3153075784231421057,EX01:3078-2910-2431-6336,2711
3148993804464293396,EX01:8994-8573-6042-6496,2711
3148823336935491501,EX01:8827-6652-3911-5609,2711
3154806469975606389,EX01:0291-4464-7342-5984,2711
3158370299318109798,EX01:8371-8427-7165-0220,2711
3156164721170711587,EX01:6166-4700-7803-9395,2710
3146710097724442351,EX01:6710-8463-5737-3993,2710
3159710931550733417,EX01:4229-6070-0876-5289,2710
3149541925120378854,EX01:0164-9058-5273-3413,2710
3146687244421563524,EX01:6687-9644-5773-2005,2710
3159642990410991552,EX01:9643-6406-2038-5713,2710
3202508180877739104,EX01:8755-9761-0287-2094,2710
3159657577235613177,EX01:9659-1269-4705-4949,2710
3121331318382659410,EX01:1333-0531-3840-4964,2710
3151109535049974790,EX01:1110-9594-7755-6243,2710
3189371727746434381,EX01:5978-2405-4847-2586,2710
3156182866015029178,EX01:6185-3695-4475-4476,2710
3141488718104233391,EX01:1491-2540-4754-0600,2706
3146525301337490560,EX01:3657-4603-9750-8557,2706
3143686967653304057,EX01:3688-2595-4926-7476,2706
3156718808073241852,EX01:6719-9447-4640-3523,2706
3156884600253318320,EX01:6885-2145-5947-0626,2706
3143771460372268482,EX01:3776-3689-8301-7329,2706
3143786414710195702,EX01:3787-1354-0906-3041,2706
3017616362798318782,EX01:6859-5940-9900-0664,2706
3144400608899892413,EX01:4402-6539-5024-8138,2706
3256004053724824931,EX01:5117-4599-9700-1302,2706
3180680179538200078,EX01:0680-6522-8659-2243,2706
3164697017721029779,EX01:4697-9315-9276-2899,2706
3151780193044006216,EX01:1782-2875-0326-3585,2713
3235894113014384619,EX01:8479-3498-0469-6610,2713
3156706748107065265,EX01:6709-0302-8659-1539,2713
3178632620661540465,EX01:9719-8589-8419-1929,2713
3149863678635935648,EX01:9864-7664-1190-0516,2713
3189356674825586469,EX01:9358-1814-6152-6409,2713
3150260233226421377,EX01:0261-0634-3017-8428,2713
2946552231547110912,EX01:6553-8888-1728-5054,2713
3179190160315122961,EX01:9191-3898-3339-7856,2713
3153908121110316436,EX01:0354-8229-4373-7499,2713
3145938537577187137,EX01:5946-4563-8119-5776,2713
3159584813132810014,EX01:9586-7051-3301-1998,2713
3143768897283425774,EX01:3770-8968-6752-6445,2712
3149580797007103177,EX01:9581-7528-6381-9382,2712
3172134689494271687,EX01:2135-6475-1524-8596,2712
3156164178847205229,EX01:6164-7944-4520-2699,2712
3156156502943729006,EX01:6157-4085-9462-6079,2712
3150892691244451720,EX01:0894-5623-5702-0573,2712
2997288677085807787,EX01:7294-9934-6436-2877,2712
3149669989183653865,EX01:9671-0883-5134-8098,2712
3148872730686785412,EX01:8873-7946-5588-0207,2712
3150298214393972162,EX01:0298-9200-8562-0588,2712
3159293707723737050,EX01:5420-9366-6084-6514,2712
3151722211170060065,EX01:1723-6783-3759-8917,2712
3158928997153244906,EX01:8930-0023-0142-1275,2715
3159666512428533137,EX01:1840-4709-8901-4457,2715
3151131548166653749,EX01:1131-9774-9561-1170,2715
3153760260200597457,EX01:3761-4322-9885-0151,2715
3158929967102822133,EX01:8930-5951-8306-8704,2715
3158940400719234194,EX01:8941-1973-1822-7176,2715
3158917808075573171,EX01:8918-4367-3463-3460,2715
3158926049950042020,EX01:8927-2306-7178-3911,2715
3158936392977876453,EX01:8937-1367-3702-8000,2715
3155341870708557589,EX01:5342-7524-6869-8603,2715
3154623061727119246,EX01:1140-7046-1350-0728,2715
3156024534008596472,EX01:6026-8778-3600-2771,2715
3179257079772743223,EX01:9259-8207-7557-3260,2714
3149444766475748899,EX01:9445-5919-7349-6756,2714
3151222817605813814,EX01:1222-8176-8131-1288,2714
3156856671960040856,EX01:6858-1407-6335-8256,2714
3156137601614742584,EX01:6137-6017-1540-5882,2714
3159008713541420752,EX01:9009-2113-7175-0677,2714
3151139206814762393,EX01:1140-1141-6854-6455,2714
3153793904508143296,EX01:3794-6567-5656-4994,2714
3161108721216521409,EX01:1111-6612-0552-2248,2714
3153835821744785398,EX01:3837-0135-2271-2100,2714
3151121291088495930,EX01:1122-2240-4431-1880,2714
3165393420814386916,EX01:9751-7597-1956-4781,2714
3186474530528822643,EX01:6475-5977-6947-5296,2717
3154524151339812412,EX01:4526-3265-9814-1452,2717
3161079161347376993,EX01:1080-4276-0775-4673,2717
3174901236113606386,EX01:4904-6399-0874-2924,2717
2967571049933178051,EX01:7575-0245-8986-6679,2717
3171253567424038349,EX01:1254-2214-5863-8475,2717
3161910777099584873,EX01:1918-0460-8846-4372,2717
3226542187109943214,EX01:6544-5747-1749-5241,2717
3161231268360750610,EX01:1232-1144-4414-2490,2717
3179278178203993757,EX01:9279-4687-1583-6461,2717
3165368501103757025,EX01:5369-2622-4410-3717,2717
3177041434775651915,EX01:7041-8178-8337-8822,2717
3180147654193579928,EX01:0159-2978-6669-6576,2718
3164054538671883393,EX01:4055-7299-0455-1408,2718
3187322389822178896,EX01:9359-6000-2134-1510,2718
3164653575762609578,EX01:4653-5758-7166-1484,2718
3164756876806063591,EX01:4134-6952-5226-4430,2718
3187255850863429479,EX01:7256-5257-1016-5616,2718
3161382759558022499,EX01:1384-0035-8858-8711,2718
3166179939821029122,EX01:6180-9183-0182-0917,2718
3174097735619970173,EX01:6855-0188-1280-2898,2718
3165618697008055652,EX01:5620-4961-2959-0494,2718
3172090905574246040,EX01:2090-9056-6652-0732,2718
3165442530821015092,EX01:5444-6044-4296-9644,2718
3161053207698867360,EX01:1057-3577-5296-0991,2716
3201701476632102315,EX01:1703-3909-7955-6832,2716
3164081659502921437,EX01:4083-5712-4990-6908,2716
3179314028254070505,EX01:9315-0784-4907-1675,2716
3160620834599471100,EX01:0622-3123-8698-7342,2716
3161869135386773228,EX01:1869-9113-9173-3617,2716
3185697653455324259,EX01:5698-5253-1690-8964,2716
3225281685159413299,EX01:0692-3399-7486-6035,2716
3164092483323823894,EX01:4093-6697-0787-5994,2716
3179330289092527346,EX01:9331-2866-5740-2333,2716
3167051907965388789,EX01:7052-9436-7326-3581,2716
3179285355211785959,EX01:9286-2214-1105-9240,2716
3166225949658186835,EX01:6233-1029-0105-3012,2720
3174284040161199116,EX01:4285-3296-1607-8143,2720
3179256492284970670,EX01:9258-2004-4882-8549,2720
3180732823908648945,EX01:0733-5089-3076-6667,2720
3169812036435576698,EX01:9813-3478-6860-8397,2720
3169082061596132693,EX01:9083-1274-6944-2827,2720
3171937056045663710,EX01:1938-1943-0427-1732,2720
3166234292078511237,EX01:6235-3221-2407-6931,2720
3180747330991163039,EX01:0748-1784-6706-3025,2720
3165429741750585025,EX01:5429-7418-6802-5539,2720
3038074226016782113,EX01:8074-8877-1018-1348,2720
3166932905217754874,EX01:8395-6245-7238-8781,2720
3166937602360084297,EX01:6940-2091-1163-1822,2721
3160471534045234550,EX01:0472-7250-4302-1623,2721
3166993079068525620,EX01:8447-7564-5308-6376,2721
3174832830362420322,EX01:4834-4480-8869-6775,2721
3207620043051370060,EX01:5562-3420-2487-3402,2721
3155468976708912830,EX01:5469-3007-4406-2633,2721
3166991527947798240,EX01:6991-5280-3168-4322,2721
3169088478772200544,EX01:9089-2600-8714-9843,2721
3166280883833406735,EX01:6281-6983-5885-5507,2721
3172309252576380710,EX01:2309-2526-8543-2616,2721
3169848383896552851,EX01:9850-3922-2997-1260,2721
3128375322999784763,EX01:8378-5376-7375-4540,2721
3170424808403896144,EX01:0425-8067-7407-6646,2722
3167035527102727541,EX01:7036-7485-1760-7317,2722
3160646312320305141,EX01:0652-0169-6800-8764,2722
3169945926655542384,EX01:0954-2852-8655-7432,2722
3169244430938933198,EX01:9246-5807-1267-0634,2722
3189322524844361407,EX01:9323-0301-9088-4149,2722
3170513945366627698,EX01:0515-0387-5457-1993,2722
3191709819190904267,EX01:1709-8192-8317-8958,2722
3184253884939896823,EX01:2057-2766-7231-2406,2722
3180707824439133199,EX01:0707-8246-7401-4339,2722
3189990234527892524,EX01:9990-2346-6211-0266,2722
3186629347851109858,EX01:6629-3479-8532-7588,2722
3181462647300162903,EX01:1463-1967-7915-2539,2719
3161918587355006208,EX01:1920-2046-9540-5971,2719
3181466131701433794,EX01:1466-6691-5115-9922,2719
3161813420668356108,EX01:1814-2786-5518-2557,2719
3174839644135097474,EX01:4840-2464-9587-2500,2719
3171522422721480413,EX01:1526-4392-3732-1844,2719
3165435115618699127,EX01:5435-1157-0258-5219,2719
3180030874754221879,EX01:0031-8029-7047-4045,2719
3166319967289214601,EX01:6320-5583-0859-0995,2719
3166126816058410883,EX01:9607-5895-6713-7148,2719
3165646870584231722,EX01:5648-8108-1054-1688,2719
3173673063589873320,EX01:3674-8629-9662-0971,2719
3170602024358118588,EX01:4942-4137-8179-6762,2723
3189393114217317649,EX01:9393-8224-2554-8187,2723
3172089032104478022,EX01:2089-0322-8063-8792,2723
3177227547393918551,EX01:7228-4001-4625-3175,2723
3156086676858602723,EX01:6087-3655-0459-9375,2723
3169755171362178548,EX01:9756-1146-3598-2144,2723
3169967684162946145,EX01:9990-2886-2615-6840,2723
3162014370209203549,EX01:2021-0659-5416-6096,2723
2993013112120018149,EX01:3016-8817-3396-0931,2723
3161891694325008362,EX01:1899-9806-3393-3036,2723
3172074932137886865,EX01:6032-4528-7145-6698,2723
3201705892881893119,EX01:0025-1288-3882-5582,2723
3217142386371069901,EX01:9708-1695-0088-6706,2724
3171176061685729228,EX01:1177-1451-2478-3796,2724
3161738606582695352,EX01:1739-5909-1034-6845,2724
3170651296155829714,EX01:9457-0872-9860-2595,2724
3201059577529370001,EX01:6499-1233-0184-4794,2724
3159015260900296699,EX01:9016-9903-2927-5858,2724
3199494070330197357,EX01:9495-6735-2740-4211,2724
3199633712518006100,EX01:9635-0647-1128-4072,2724
3199616756498827190,EX01:9617-8746-3316-3947,2724
3176954155973478089,EX01:6955-3345-1418-1842,2724
3221234661032199451,EX01:9172-6556-3903-7595,2724
3179892755551749243,EX01:5674-1947-0053-5470,2724
3180002404884023292,EX01:0003-9101-3584-1943,2725
3179999273274049773,EX01:0002-2670-0886-1211,2725
3184974661897160442,EX01:4396-5720-2463-7016,2725
3189400991078287166,EX01:9404-8245-1275-8866,2725
3181352668027159805,EX01:1355-2758-3567-1697,2725
3172023856529409231,EX01:2024-7231-2294-7543,2725
3180877374044505821,EX01:0885-8751-1857-2954,2725
3199609097758443069,EX01:9610-4482-8238-7923,2725
3181475911887225975,EX01:1476-4513-3344-0850,2725
3185734616229086304,EX01:5737-0379-1116-4780,2725
3205396598787934098,EX01:5401-9770-8523-2918,2725
3184287960438671281,EX01:4288-8200-0255-5841,2725
3195236781633046283,EX01:5238-6458-5856-7935,2727
3189315783163381405,EX01:9317-1336-2860-6205,2727
3189376848731572051,EX01:6048-7175-8119-0458,2727
3185141681632576829,EX01:5993-6830-1110-9938,2727
3189357416638580400,EX01:6034-1779-5087-7147,2727
3186051924377995169,EX01:6052-8503-2093-4682,2727
2727813058264040685,EX01:7778-3980-3734-5451,2727
3209674281784968774,EX01:1033-3645-8059-9683,2727
3185142830158841531,EX01:5144-0381-5194-7943,2727
3185165263402173690,EX01:5166-0498-5933-9831,2727
3181313574328862507,EX01:1314-9110-9549-0434,2727
3185144920734172459,EX01:5147-2496-7180-0038,2727
3185019561862760038,EX01:5020-5028-1291-9637,2728
3185794679979378021,EX01:5795-5299-0475-2013,2728
3188675010508097421,EX01:8692-4713-5370-6137,2728
3130687077327308047,EX01:0688-2597-8549-2038,2728
3186557720488576704,EX01:6558-5231-4414-3942,2728
3187291247844787355,EX01:7292-1383-4585-8389,2728
3188629042211325219,EX01:8629-8446-3201-1971,2728
3170467181435553600,EX01:0469-6825-1580-5965,2728
3225685787609662592,EX01:7218-3350-2035-3355,2728
3088586124147295922,EX01:4333-1411-6390-2835,2728
3186431621909709975,EX01:6432-8233-8486-8040,2728
3191558386764219484,EX01:1562-3403-6550-1625,2728
3212000963673982409,EX01:5749-0964-8909-2112,2726
3188825018507200248,EX01:8826-8463-0099-7476,2726
3182030494556489191,EX01:2031-4768-9604-0074,2726
3184450715883930948,EX01:4451-0822-7316-3084,2726
3184434306021852482,EX01:4434-7212-7472-5672,2726
3182234597870012237,EX01:2236-4674-8940-8846,2726
3185865913379325903,EX01:5869-6970-9451-8692,2726
3181380461708445331,EX01:1382-2200-8651-1251,2726
3174104317825123976,EX01:4120-3134-2418-5209,2726
3184216716116756255,EX01:4224-5939-5080-3684,2726
3074083595279664428,EX01:4084-1072-6157-7151,2726
3203487608348869662,EX01:3488-2424-9408-0737,2726
3214849899862426917,EX01:6517-0505-9600-1785,2729
3185187981967230640,EX01:5190-1124-5555-9018,2729
3186803131413431946,EX01:6804-1392-6274-0175,2729
3187266136303470170,EX01:7267-2882-9422-9028,2729
3190186134076392725,EX01:0189-2309-2397-4469,2729
3190053640349942798,EX01:0056-6233-3894-8317,2729
3187314612575930183,EX01:7317-6734-1960-5841,2729
3205354768499213408,EX01:5357-7325-4674-1432,2729
3190165912095294708,EX01:0167-3977-4293-7253,2729
3191186924891015107,EX01:1187-5888-4933-7717,2729
3184968882339185720,EX01:4970-5149-0490-9661,2729
3393805560099899339,EX01:1310-2693-3062-1785,2729
3372802576536830996,EX01:2802-5766-2910-5687,2731
3476313040507372708,EX01:9776-8593-0541-2294,2731
3370000771683714995,EX01:0002-0213-9336-9005,2731
3485192333798934502,EX01:4280-0261-3972-3182,2731
3384458074193397397,EX01:4458-5653-4639-5545,2731
3371419069709288655,EX01:1420-5971-2381-1267,2731
3375637850769851473,EX01:5638-5920-0403-1940,2731
3375624037198726896,EX01:5625-0793-9938-4378,2731
3374956763244660320,EX01:4957-1836-4813-8817,2731
3364710897409853138,EX01:4711-8053-7600-6096,2731
3373476706315666764,EX01:3478-0247-6157-5050,2731
3374842564476667799,EX01:4846-8080-9729-3327,2731
3397336870827329409,EX01:7339-0762-6786-9963,2732
3419899518739547658,EX01:7825-7594-3018-2385,2732
3373481737123267784,EX01:3484-8787-9957-0724,2732
3062558199598023897,EX01:2562-6482-6978-4464,2732
3369913660125218145,EX01:9915-4383-2556-4508,2732
3262759960399841023,EX01:2760-4270-4971-5532,2732
3372067911685375544,EX01:2069-8449-6591-8315,2732
3402620505629393985,EX01:2890-2907-1614-8944,2732
3384303006135617248,EX01:4304-6760-9775-4201,2732
3374941204650133310,EX01:4943-8489-5747-8468,2732
3379297859504440583,EX01:9298-4299-6333-9686,2732
3372167340790646315,EX01:2168-1089-0192-6895,2732
3189419050534962967,EX01:9419-6145-5979-8982,2730
3196018200089200286,EX01:0801-5566-6907-2823,2730
3199574850142209779,EX01:9578-8924-6140-9658,2730
3195209930386703634,EX01:5211-0501-5681-9601,2730
3256050061162841250,EX01:6051-8384-9916-1327,2730
3243091293823305323,EX01:0743-0767-6307-6235,2730
3372841645262243271,EX01:2847-0055-2403-5452,2730
3369926293167540010,EX01:9928-5901-5295-9897,2730
3471454308480845235,EX01:1455-0952-2322-3745,2730
3368235875719710395,EX01:8238-7977-9903-1935,2730
3372005167573501326,EX01:2005-7522-5947-9436,2730
